gc_bias	replication_timing	total_groseq
0.4180482	73.1867725	12.1
0.45103191666666664	71.80570916666667	14.266666666666667
0.45189784999999993	73.7086675	12.333333333333334
0.4587410166666668	73.54144	22.533333333333335
0.5073927	68.66720000000001	1.4
0.4824839166666666	69.75680000000001	11.333333333333334
0.4987845166666667	78.85054416666665	14.266666666666667
0.42231063333333335	65.42068333333333	14.733333333333333
0.41273688333333325	57.295604166666664	3.033333333333333
0.42189438333333334	57.1883225	9.85
0.5622547666666666	71.72972333333334	12.716666666666667
0.46490165000000006	62.51692250000001	0.9
0.3859803	58.36286749999999	5.85
0.3702460666666667	56.933239999999984	4.1
0.3685977	56.53860083333334	4.933333333333334
0.3767895	56.047434166666676	7.066666666666666
0.38323305	55.25804000000001	6.583333333333333
0.4119543333333333	70.55027	13.066666666666666
0.5179155833333333	74.86466833333334	1.3833333333333333
0.47355955	75.51859416666667	21.666666666666668
0.4008154666666667	74.99052333333334	2.65
0.47665656666666667	73.73593750000002	10.833333333333334
0.4196800166666667	71.19800000000001	1.3833333333333333
0.40719248333333335	71.2299475	1.6666666666666667
0.38071889999999997	71.38695	2.65
0.41383574999999995	74.18461916666668	0.8666666666666667
0.4089240666666667	75.67840500000001	8.65
0.4925407833333333	74.32607499999999	23.033333333333335
0.39207421666666664	58.51862666666667	0.5666666666666667
0.4543120166666667	71.7125225	39.083333333333336
0.46636683333333334	66.80106833333333	1.75
0.37179449999999997	50.836283333333334	3.3
0.38206755000000003	47.18877	5.366666666666666
0.38784509999999994	47.44410749999999	4.683333333333334
0.37930366666666665	66.4893875	3.45
0.3884778333333333	68.0860075	3.533333333333333
0.38652975	72.69561833333334	2.3333333333333335
0.38141819999999993	73.96542249999999	2.183333333333333
0.36077220000000004	67.25015916666666	5.216666666666667
0.4418743999999999	70.80620583333332	17.066666666666666
0.46290343333333334	72.5811825	6.516666666666667
0.45905729999999995	72.53454749999999	24.783333333333335
0.4454043166666667	74.92897416666666	39.4
0.41140489999999996	69.02649166666669	8.0
0.4416579833333333	74.53048166666667	16.55
0.4683813666666667	75.73316916666664	12.866666666666667
0.42196106666666666	75.748425	20.216666666666665
0.49637035	74.900475	3.216666666666667
0.4022474	74.50779666666668	15.866666666666667
0.491392	73.09687416666667	3.066666666666667
0.44888421666666667	67.70035833333334	11.583333333333334
0.457925	72.61017749999998	0.06666666666666667
0.38003624999999996	72.25867666666667	6.9
0.42291006666666664	57.047525	1.1333333333333333
0.382284	43.9605125	0.6333333333333333
0.38363265	43.97130333333334	1.6166666666666667
0.3980515499999999	43.87912333333334	1.8
0.4047282	43.767341666666674	1.85
0.39968324999999993	43.49704916666668	8.083333333333334
0.4431398833333334	67.44565166666668	101.35
0.42822144999999995	72.71526333333334	14.916666666666666
0.43618013333333333	63.932405833333334	5.066666666666666
0.42307659999999997	63.608515000000004	1.5
0.4244086000000001	63.43920916666665	1.6333333333333333
0.41466826666666656	62.36111000000001	0.8666666666666667
0.3711285000000001	55.858466666666665	3.0
0.40517774999999995	68.81676416666666	4.116666666666666
0.4231930833333334	53.66898749999999	7.183333333333334
0.35131499999999993	57.809628333333336	2.216666666666667
0.31919715	29.560977499999993	0.7833333333333333
0.35532764999999994	31.634646666666672	0.95
0.33371595	18.60366	0.18333333333333332
0.37917045000000005	17.730102499999997	1.5
0.3738091499999999	34.65418333333333	3.1
0.34184115	38.31379416666666	1.2333333333333334
0.3665664333333334	71.2896175	5.366666666666666
0.36884748333333334	71.15062833333333	7.683333333333334
0.3820009833333334	74.45494916666667	36.96666666666667
0.35649315000000004	54.37317583333334	0.06666666666666667
0.35173125	58.2258925	1.2833333333333334
0.43215078333333334	71.74879833333333	2.2666666666666666
0.3721275	69.64759666666666	1.25
0.38318310000000005	69.17532916666666	1.3833333333333333
0.4262401333333334	67.46101499999999	35.11666666666667
0.37622341666666675	64.41527083333332	2.7333333333333334
0.43020269999999994	72.68259833333332	2.466666666666667
0.39012615	59.61498833333335	0.9833333333333333
0.37196099999999993	60.636045	3.35
0.3984344999999999	64.44997166666666	4.483333333333333
0.39783514999999997	55.6144075	8.033333333333333
0.36944685	57.903736666666674	4.1
0.38951013333333334	57.96067416666666	4.766666666666667
0.3899597166666666	58.27395166666666	29.316666666666666
0.45089893333333325	66.14782833333332	3.7
0.39307321666666667	65.89910166666667	2.433333333333333
0.37890405000000005	65.28348916666667	1.5166666666666666
0.38208420000000004	65.10378666666666	1.3666666666666667
0.37923705	65.0559425	1.3333333333333333
0.39377256666666666	73.94409166666667	0.8666666666666667
0.39072556666666675	74.61205083333333	13.783333333333333
0.45251381666666673	79.46431333333334	9.65
0.4101727833333334	78.98633083333333	6.5
0.43862773333333327	78.49011833333331	10.066666666666666
0.4297533166666666	78.36811166666666	16.083333333333332
0.43481481666666666	76.61671	1.4666666666666666
0.39681948333333333	74.48198916666665	6.3
0.43083548333333327	73.3920175	0.13333333333333333
0.39442186666666673	67.6858525	15.483333333333333
0.36904726666666665	53.35386750000001	0.7333333333333333
0.3563932666666666	42.71189250000002	0.7666666666666667
0.36405225	39.385479999999994	0.9166666666666666
0.34778519999999996	40.09244083333335	1.0166666666666666
0.34816815000000007	42.265215833333336	0.8833333333333333
0.38205091666666663	66.04102083333333	1.25
0.3783878999999999	65.62443833333334	1.1333333333333333
0.4118877833333333	66.52162916666666	9.0
0.39851783333333335	66.38241083333334	23.066666666666666
0.3530466	30.063595833333327	0.6666666666666666
0.4109053833333333	59.32590416666666	3.966666666666667
0.35138159999999996	62.74326250000001	2.6333333333333333
0.39017616666666666	75.48654916666666	3.466666666666667
0.38503129999999997	76.37098666666665	41.6
0.39117510000000005	71.19287833333333	14.8
0.4337825166666667	71.87297833333334	13.35
0.44800171666666666	74.34119416666665	30.883333333333333
0.4238091333333333	75.68508250000001	4.2
0.4405092	67.46449916666668	26.2
0.3580915666666667	45.395675833333335	2.966666666666667
0.3818178833333333	52.227989999999984	2.4833333333333334
0.38751215	51.8935	52.61666666666667
0.4900599833333334	56.41106749999998	31.45
0.37384244999999994	71.87958416666669	4.733333333333333
0.37510784999999996	69.30342583333335	13.116666666666667
0.4109553333333334	59.01719666666666	5.7
0.38990981666666663	59.21311000000001	0.06666666666666667
0.45774208333333327	27.3664375	0.6166666666666667
0.40171460000000003	25.858863333333332	5.166666666666667
0.38015281666666667	23.6571	2.1666666666666665
0.3874455166666666	23.25862666666667	3.216666666666667
0.37054576666666666	22.146093333333333	2.216666666666667
0.43644648333333336	52.54527333333332	1.0166666666666666
0.42544091666666656	62.05736083333333	18.966666666666665
0.44668636666666667	67.20770999999998	21.166666666666668
0.38421541666666664	70.91916166666667	17.6
0.39738555000000003	74.67486666666667	0.5
0.41498460000000004	74.7357625	9.233333333333333
0.48121864999999997	78.3887625	78.98333333333333
0.50319675	77.75335916666668	21.3
0.5214785	77.91933833333333	61.03333333333333
0.49510475000000004	77.83166250000001	40.13333333333333
0.4661336333333333	77.53538250000001	34.166666666666664
0.40176449999999997	76.21952583333331	11.383333333333333
0.4356140833333333	75.40051749999999	25.933333333333334
0.40810815	76.80215833333334	10.95
0.46585056666666674	78.34183749999998	39.88333333333333
0.49693633333333326	79.11946500000002	58.63333333333333
0.5330670833333333	78.44474	29.55
0.47134501666666667	73.34327916666668	62.86666666666667
0.5692477333333333	76.8581425	105.5
0.5021977833333333	77.19823500000001	74.03333333333333
0.43018613333333344	75.24210583333335	4.35
0.47682294999999997	76.86979666666666	4.233333333333333
0.4642022333333333	75.14083166666668	14.133333333333333
0.4900598333333333	78.29834583333334	37.766666666666666
0.47480835000000005	78.04031083333334	22.7
0.4813185333333333	76.10746999999998	37.43333333333333
0.4863968999999999	76.99132250000001	23.433333333333334
0.5032300666666667	77.88274000000001	77.86666666666666
0.5124541499999999	78.03505583333335	99.61666666666666
0.49582075000000003	75.44725416666668	33.88333333333333
0.381951	32.74059833333333	4.766666666666667
0.5180487	57.42162333333333	8.4
0.43797831666666664	69.2724225	47.983333333333334
0.39592035000000003	67.21926250000001	11.483333333333333
0.4873125666666666	73.27929083333332	58.95
0.45412890000000006	69.09026083333333	45.35
0.5071593499999999	65.70267666666668	66.73333333333333
0.4021474833333333	63.3931525	6.133333333333334
0.39715244999999993	64.21604916666668	5.033333333333333
0.35359608333333337	58.247183333333325	0.4666666666666667
0.35401229999999995	58.76703916666666	1.2
0.36235401666666667	61.176464166666655	1.15
0.34673624999999997	40.51286916666667	1.1166666666666667
0.35477823333333336	39.182378333333325	0.9666666666666667
0.35905728333333337	38.378446666666676	3.7333333333333334
0.39029271666666665	49.40712083333333	1.5
0.37252711666666666	63.45963583333334	0.5
0.37673958333333335	65.9224775	0.43333333333333335
0.4103392833333333	64.96673833333332	18.266666666666666
0.38389905	71.6973	4.533333333333333
0.38927699999999993	71.38704666666668	6.05
0.45712595000000006	40.056002500000005	0.43333333333333335
0.38211755	25.56349166666667	6.35
0.4409087166666666	74.93722416666668	4.983333333333333
0.36058904999999997	65.96871833333333	3.8833333333333333
0.36475155000000004	65.75545416666665	3.6333333333333333
0.36223739999999993	65.64780083333333	4.733333333333333
0.37355939999999993	65.77711333333335	3.9
0.45098205	70.08140166666665	7.616666666666666
0.39090879999999995	38.5898575	21.55
0.3711285	54.13972416666665	21.05
0.3338658	27.407309166666664	0.1
0.38163465	58.46115916666667	0.5833333333333334
0.37943688333333336	59.95198916666666	2.5833333333333335
0.3787542333333333	61.880235	14.566666666666666
0.3364299	63.41669583333334	6.25
0.35044925	30.483916666666666	0.2
0.34711919999999996	33.15854749999999	0.9333333333333333
0.3267063	36.568008333333324	2.1
0.34122509999999995	56.857543333333325	14.083333333333334
0.3442221	59.57737166666667	1.25
0.3449047500000001	58.197903333333336	0.8333333333333334
0.38261700000000004	67.55361500000001	9.183333333333334
0.4028301	68.52268333333335	0.7666666666666667
0.40654308333333333	75.30439999999999	5.216666666666667
0.46430216666666657	73.06703166666667	4.3
0.4727437666666667	74.53606416666665	14.066666666666666
0.4891440999999999	75.68745416666665	12.116666666666667
0.4508987833333334	78.6672425	128.73333333333332
0.5186148166666668	68.66358333333332	1.5833333333333333
0.4531964833333334	70.4790525	41.333333333333336
0.49776886666666675	70.60486166666666	16.333333333333332
0.42877085	70.64089666666668	43.31666666666667
0.5229605833333334	49.03766833333334	7.133333333333334
0.4667497	72.07278999999998	5.933333333333334
0.4603560333333333	76.69764166666668	27.183333333333334
0.39632000000000006	77.64181083333332	5.733333333333333
0.421295	61.679925833333336	3.533333333333333
0.4307688833333333	48.6411525	0.23333333333333334
0.44423871666666664	70.55459083333334	3.8833333333333333
0.38714583333333336	69.05429333333333	11.216666666666667
0.4461036166666667	68.51034416666667	0.25
0.40844126666666664	66.73415333333334	17.95
0.4354974833333333	67.64773333333333	15.6
0.42206089999999996	58.30732333333333	22.966666666666665
0.39918375	75.86731999999999	0.5833333333333334
0.3631032333333334	21.51007916666667	1.9833333333333334
0.3825337999999999	21.37823083333333	1.65
0.3713283000000001	21.682493333333333	2.183333333333333
0.4244751666666667	68.51741166666667	13.216666666666667
0.4183147	64.27704333333332	7.633333333333334
0.38280015000000006	69.9582925	0.8666666666666667
0.4088740666666667	65.42898833333335	9.083333333333334
0.4335328333333333	66.17868833333334	29.516666666666666
0.41540093333333333	68.66291666666667	2.466666666666667
0.4009153833333333	67.17218333333332	1.25
0.40058241666666666	64.79545833333333	5.25
0.4598399	80.00831583333336	17.733333333333334
0.3883779166666666	48.67455666666667	8.516666666666667
0.36873090000000003	73.66720083333334	3.066666666666667
0.38811149999999994	73.47556666666667	3.316666666666667
0.3886942500000001	73.45306749999999	3.466666666666667
0.4435893166666667	77.34123416666668	1.1
0.45802489999999996	77.69052000000002	1.1
0.3850146	72.82616083333333	4.2
0.38969324999999994	72.60936333333332	4.516666666666667
0.35129834999999987	59.24864000000001	2.1333333333333333
0.4260735833333333	62.73614583333333	0.2
0.5810692166666667	63.999065	1.9333333333333333
0.5732603166666667	64.43238083333333	8.85
0.44473831666666663	71.36080416666667	17.883333333333333
0.43754543333333334	71.25488416666666	3.433333333333333
0.3984012	69.81098583333333	5.666666666666667
0.42219409999999996	44.762153333333345	1.2833333333333334
0.4092071	47.50759833333334	11.883333333333333
0.41215416666666677	58.079579166666676	36.2
0.39362268333333333	61.20841916666668	17.933333333333334
0.4769228500000001	47.53106833333333	3.75
0.4223439500000001	47.94720083333333	2.6
0.39748548333333333	49.15257166666667	3.1333333333333333
0.4120209833333333	52.39600833333332	5.65
0.41170460000000003	53.778344166666656	4.35
0.37467495	55.083322499999994	3.5166666666666666
0.38364929999999997	56.068884166666656	3.8333333333333335
0.4289873666666667	71.94281916666665	10.916666666666666
0.2985514166666666	75.69230999999999	2.3333333333333335
0.38056905	72.26585499999997	4.5
0.39245715000000003	71.28153833333334	8.716666666666667
0.38280014999999995	32.608223333333335	0.6666666666666666
0.35213085	18.808856666666664	1.0666666666666667
0.37803830000000005	19.3834625	2.183333333333333
0.39485475000000003	72.96330916666668	0.26666666666666666
0.4413749166666667	66.32014833333332	1.5
0.38677955	40.577511666666666	0.13333333333333333
0.48321670000000005	41.44073583333332	0.95
0.4415747666666666	34.22029416666667	3.1333333333333333
0.4046783166666667	27.510102500000002	1.8166666666666667
0.38939356666666675	27.18111666666666	1.55
0.43339960000000005	25.374367499999998	1.9
0.45273031666666674	64.98447916666666	6.966666666666667
0.42342621666666663	55.401269166666665	20.8
0.41318646666666664	54.33879833333334	3.183333333333333
0.44182461666666667	54.45055166666668	5.35
0.5196469666666668	54.380588333333336	3.1
0.4339491000000001	54.000816666666665	5.816666666666666
0.3974854833333333	53.541807500000004	6.166666666666667
0.40594376666666665	52.71989666666668	5.783333333333333
0.39292345	51.22149833333333	14.366666666666667
0.48889426666666663	42.75350000000001	54.35
0.4700964000000001	48.77128833333334	0.3333333333333333
0.47958695	46.570335	0.4666666666666667
0.48827831666666666	75.54229916666667	4.633333333333334
0.46207101666666667	62.708687499999996	12.733333333333333
0.38196765	53.52598083333334	3.0
0.40506121666666667	74.00157083333335	0.7833333333333333
0.51631715	72.94933500000002	10.816666666666666
0.4768729666666667	71.82830583333335	6.066666666666666
0.4337325500000001	55.09349083333333	0.8333333333333334
0.4454542	74.89214333333332	19.216666666666665
0.42727230000000005	62.99979249999999	2.9833333333333334
0.4592570666666667	71.19793499999999	2.2
0.45627673333333335	69.64945333333335	22.833333333333332
0.40922373333333334	69.15660833333335	12.2
0.45078221666666674	49.0084875	2.8666666666666667
0.42197759999999995	33.241998333333335	1.35
0.3882114	32.997797500000004	0.7
0.38033595000000003	59.24200333333333	1.2333333333333334
0.41854779999999997	60.825916666666664	32.2
0.39560399999999996	43.30185333333332	2.533333333333333
0.47449205000000005	72.70949833333333	4.866666666666666
0.38946023333333335	55.63138833333333	1.6666666666666667
0.3702460500000001	55.70229833333333	0.9333333333333333
0.3760902	56.38949333333334	0.85
0.3605058333333334	57.91799416666667	1.5
0.34763534999999995	61.527546666666666	1.0666666666666667
0.4000829166666666	60.755095	23.8
0.3972024166666667	72.95616	1.65
0.4167828666666667	66.91382833333333	10.383333333333333
0.37534095	67.29808666666666	5.583333333333333
0.3695134666666666	65.30281666666666	1.0
0.3600063	65.24673583333332	0.4666666666666667
0.43909393333333335	63.1363	7.066666666666666
0.42574056666666665	72.5539625	4.0
0.37900398333333335	56.436175000000006	1.0
0.4281215	74.05865916666667	4.466666666666667
0.39507121666666667	68.15957083333333	3.75
0.39585374999999995	24.266879999999997	2.533333333333333
0.4283546333333333	27.467945833333335	3.4833333333333334
0.48261715	49.59444333333333	3.683333333333333
0.4110219833333334	61.971669999999996	4.9
0.45023291666666665	61.0657225	25.15
0.42414216666666665	76.57741750000001	3.033333333333333
0.39983311666666665	66.07757833333334	1.2333333333333334
0.38180116666666664	66.38902000000002	6.216666666666667
0.36305325	60.99090416666666	1.5333333333333334
0.3562268333333334	24.096919166666666	17.7
0.36746555	37.570429999999995	0.3
0.35977321666666673	43.50804500000001	0.4666666666666667
0.37682283333333344	67.33693749999999	3.0166666666666666
0.391658	67.68046583333333	3.05
0.39179118333333335	68.06529499999999	3.3833333333333333
0.3977352000000001	45.427873333333324	7.216666666666667
0.40076550000000005	48.87155333333333	7.083333333333333
0.40009949999999994	49.61757583333334	6.516666666666667
0.35929035	61.50493083333333	0.8
0.4017478666666666	75.93492166666667	7.3
0.38533095	69.42001166666667	0.9333333333333333
0.3423572999999999	67.97340083333333	0.75
0.35692610000000013	66.5843475	5.033333333333333
0.39410551666666666	50.06310583333334	15.1
0.3867961666666666	50.13059333333333	10.15
0.37266029999999994	50.24301583333334	5.15
0.3618544500000001	50.28694083333333	5.266666666666667
0.3646516500000001	50.33517833333333	5.683333333333334
0.3918744	77.73545833333333	11.166666666666666
0.41576716666666674	73.81583916666668	1.1333333333333333
0.4058937	72.8334725	2.8
0.50674325	78.20247083333334	10.766666666666667
0.5041791166666667	78.31029416666664	23.066666666666666
0.40569390000000005	77.85886083333334	3.45
0.4000329000000001	77.96289083333333	3.8333333333333335
0.4134029000000001	74.91650666666666	1.1666666666666667
0.3619377	74.40454833333332	1.9833333333333334
0.41974655000000005	71.830205	45.93333333333333
0.40571054999999995	72.27343416666666	18.2
0.3965363999999999	74.23777999999999	8.316666666666666
0.4074255666666666	73.4552275	0.95
0.4171325166666667	73.4156775	5.1
0.4234095666666667	73.90245166666668	16.883333333333333
0.47825473333333335	78.55579166666666	4.15
0.43100195	77.56852999999998	10.716666666666667
0.5343492333333334	61.58462333333333	25.333333333333332
0.5057443	62.446550833333326	0.7166666666666667
0.4914918666666666	63.480644999999996	3.15
0.5207794333333333	71.211795	10.366666666666667
0.4746085333333333	52.765719999999995	13.033333333333333
0.4584745	26.176649166666667	0.8
0.34227405	72.41659833333334	0.2
0.36568395	69.55100083333333	0.13333333333333333
0.42039584999999996	76.15332833333332	5.833333333333333
0.39918375000000006	68.26700416666667	5.633333333333334
0.4164332666666667	60.46138333333332	6.783333333333333
0.4283879333333333	75.49031916666667	37.05
0.4028468333333333	68.85148333333333	15.55
0.4172823500000001	67.1458925	3.1
0.3850812333333334	32.213100833333336	0.5
0.43100190000000005	48.236942500000005	0.05
0.4293036500000001	50.16653583333334	11.25
0.4122374166666667	40.029185	6.6
0.5060273166666667	57.92411166666666	1.25
0.4950382333333333	76.43601416666668	27.816666666666666
0.4675820666666667	78.47582166666669	9.466666666666667
0.5556613166666667	77.76117083333332	28.133333333333333
0.49024303333333347	72.26860749999999	0.26666666666666666
0.4694803	71.84058583333335	44.416666666666664
0.49698639999999994	71.82421583333333	9.233333333333333
0.5832337333333333	78.34959750000002	45.55
0.4264565166666666	73.96374666666665	14.9
0.4411917666666667	73.157745	0.4
0.38414880000000007	26.792084999999997	0.16666666666666666
0.4901597166666667	78.92886583333332	26.733333333333334
0.46340306666666664	79.69544833333333	13.35
0.47340971666666665	72.68943833333334	0.016666666666666666
0.43894403333333337	70.52406833333333	0.8
0.45810833333333323	37.659349999999996	3.0833333333333335
0.3701961	37.80184333333333	8.916666666666666
0.3669161	19.243358333333337	7.2
0.43116858333333336	49.29862666666667	19.833333333333332
0.47565751666666667	74.74784500000003	15.133333333333333
0.4645019166666667	73.51585166666665	8.916666666666666
0.3903593000000001	49.269705	17.983333333333334
0.38003635	48.394855833333324	2.8333333333333335
0.3738591500000001	47.699711666666666	6.683333333333334
0.4600730666666667	38.944580833333326	0.06666666666666667
0.4608055666666668	74.21827333333334	20.666666666666668
0.47873776666666673	60.96903583333333	0.8333333333333334
0.46626685	64.15317416666666	3.683333333333333
0.44189110000000004	64.42073	0.8833333333333333
0.44124178333333336	65.25247333333333	2.05
0.4269726666666667	66.73051416666667	1.2166666666666666
0.41282013333333334	68.17773166666667	1.2666666666666666
0.4507824333333333	62.50772083333334	2.1166666666666667
0.43186778333333325	56.62083666666667	38.21666666666667
0.4658839333333333	28.179944166666665	3.066666666666667
0.46525115	77.21813583333332	41.833333333333336
0.53781235	50.38758166666667	0.7666666666666667
0.5786549333333332	71.20921583333333	16.15
0.5881121666666668	71.52670416666666	24.766666666666666
0.6398937666666669	75.70699	11.85
0.56157185	74.63519000000001	8.25
0.45298011666666665	67.25676833333334	2.8666666666666667
0.4838493666666667	67.14806833333334	2.8
0.5832169166666666	67.34459666666666	4.433333333333334
0.5902600499999999	71.1208125	6.566666666666666
0.5984019166666666	71.7290125	14.283333333333333
0.5000665333333333	57.786829166666664	0.85
0.5277724	77.93030249999998	39.5
0.5243423333333334	76.75769	16.833333333333332
0.41240394999999985	58.54260750000001	18.35
0.45764213333333337	68.76609	25.266666666666666
0.39725236666666663	71.12566500000001	10.55
0.43411544999999996	28.931275000000007	3.183333333333333
0.41568395	29.60205166666667	7.85
0.4695468666666667	55.18945583333332	1.8166666666666667
0.4872958666666667	55.4914525	3.2
0.43423218333333335	58.2446375	35.516666666666666
0.5143191166666666	55.6010925	0.6333333333333333
0.4659173	52.391444166666666	0.85
0.3671991	53.090912499999995	0.43333333333333335
0.45662641666666665	69.48049333333333	6.316666666666666
0.45800846666666667	67.98832250000001	0.31666666666666665
0.37327636666666664	67.34275000000001	1.6
0.3848647833333333	67.39959083333333	3.183333333333333
0.35734229999999995	67.57503916666668	3.15
0.37445853333333334	67.85867	1.6666666666666667
0.38026940000000004	69.06689	2.466666666666667
0.38218415	71.20360583333333	3.3
0.41012283333333344	66.12653166666665	8.983333333333333
0.5002665333333333	69.76441416666667	4.05
0.4077918333333333	75.13208333333331	0.2
0.4173989166666666	63.671086666666675	1.0166666666666666
0.4265564166666666	65.44140416666667	0.9833333333333333
0.4103392666666667	73.04142416666667	3.7666666666666666
0.42056235000000003	70.14916583333334	0.13333333333333333
0.4329833	66.02593583333334	0.8666666666666667
0.4313516833333333	69.39690083333332	62.733333333333334
0.5319516166666667	56.33026833333334	0.65
0.4166828999999999	54.75451583333334	1.6166666666666667
0.41908053333333334	54.586499166666655	1.6
0.4166163333333332	54.54483083333334	1.75
0.45336305	73.66634000000002	3.55
0.42487476666666674	68.776785	25.1
0.4283546166666667	66.46791083333332	30.45
0.3665830833333333	30.294875833333332	6.733333333333333
0.3608388166666667	42.780045	0.13333333333333333
0.34553744999999997	40.97503833333334	0.4166666666666667
0.3327169499999999	41.651158333333335	0.3333333333333333
0.352314	42.74279833333334	0.5
0.37492475000000003	44.232570833333334	0.48333333333333334
0.34968330000000003	46.79703083333333	0.8666666666666667
0.35532764999999994	48.58970166666667	1.3333333333333333
0.3512817166666667	49.38603	1.7666666666666666
0.4029966666666666	65.33004083333334	1.9666666666666666
0.3829000666666667	66.10066333333333	4.266666666666667
0.37417548333333334	67.032865	21.75
0.42570726666666675	68.52497	50.18333333333333
0.39142488333333336	74.37807333333335	34.833333333333336
0.45243060000000007	72.6674025	50.75
0.39372261666666664	72.54386500000001	42.35
0.40261373333333333	71.31848166666667	5.016666666666667
0.40842449999999997	63.77889833333333	1.6166666666666667
0.42385904999999996	71.75574583333334	1.9166666666666667
0.36085545	16.005925	0.5666666666666667
0.46874784999999997	51.6657675	30.666666666666668
0.40081545	72.26526833333334	10.033333333333333
0.37094535000000006	66.9179175	7.983333333333333
0.4175153999999999	75.29782333333334	7.416666666666667
0.45269698333333336	77.19110333333333	28.533333333333335
0.5237263999999999	75.87600666666665	77.56666666666666
0.4433230166666667	76.93844749999998	56.0
0.46463511666666674	61.77919	3.6
0.42284346666666667	74.46434333333335	23.25
0.4858307	78.41339083333332	14.366666666666667
0.5321678833333333	79.52924166666668	116.83333333333333
0.4837327166666666	78.09142583333333	202.91666666666666
0.43484814999999993	74.89548583333335	4.583333333333333
0.56030665	76.65965166666665	11.133333333333333
0.5604397833333333	77.9889625	50.75
0.6028308833333332	79.16809166666667	22.983333333333334
0.5640029666666666	78.25511583333335	51.5
0.48386595000000004	77.29694166666667	130.33333333333334
0.5444390499999999	77.55815333333335	67.21666666666667
0.48120185000000004	77.34758666666669	5.266666666666667
0.4779384666666667	76.78101583333333	37.2
0.48148501666666665	77.13606666666666	74.93333333333334
0.5707962	78.07512333333332	65.7
0.5038794833333333	59.255552499999986	0.7333333333333333
0.5192473666666666	79.05393666666666	23.116666666666667
0.5160838833333333	71.44201	9.8
0.5224941999999999	62.34269583333333	2.5166666666666666
0.45014965	36.269487500000004	0.7166666666666667
0.3651511833333333	66.58580666666666	0.3333333333333333
0.4268894666666666	67.59647416666667	0.7666666666666667
0.4495168833333333	76.74866083333336	0.3333333333333333
0.44120841666666666	73.75502916666669	7.15
0.44250716666666673	76.91179416666667	4.833333333333333
0.5465204499999999	76.520275	17.816666666666666
0.5436066666666667	76.93560583333333	15.983333333333333
0.3973356833333333	68.70692500000001	2.7
0.38584710000000005	67.56372666666667	2.6333333333333333
0.41541754999999997	71.9957125	1.75
0.5033966	74.20800750000002	18.866666666666667
