g_quartet_count	gc_bias	replication_timing	total_groseq
0.4666666666666667	0.6004164333333335	78.02406833333336	23.983333333333334
0.8333333333333334	0.6134535666666667	74.65776166666664	23.75
0.4666666666666667	0.5769733166666667	76.58556583333332	38.55
0.4	0.5730937666666667	78.46442499999999	18.95
0.75	0.5681820666666669	78.49651250000001	10.466666666666667
0.18333333333333332	0.44698606666666657	75.20953583333333	18.05
0.11666666666666667	0.42605691666666673	76.80395500000002	4.533333333333333
0.06666666666666667	0.4523140333333334	75.47862416666663	3.9
0.15	0.4791706666666667	78.32192916666666	6.35
0.3	0.5170330166666666	74.06638333333333	3.316666666666667
0.3	0.5299868333333333	70.59850000000002	12.483333333333333
0.0	0.4723107833333334	77.37728166666668	19.8
0.31666666666666665	0.5110389333333334	76.44810583333334	31.916666666666668
0.3	0.5297538	76.57602583333333	3.75
0.31666666666666665	0.5292043333333334	75.58231500000002	3.183333333333333
0.26666666666666666	0.5142691333333332	74.81622749999998	1.6333333333333333
0.18333333333333332	0.4980185666666667	78.41360916666669	7.85
0.21666666666666667	0.51018995	79.41271500000002	3.3333333333333335
0.7666666666666667	0.5501333833333334	78.64648833333334	27.933333333333334
0.3333333333333333	0.5128372333333334	77.15039166666666	7.366666666666666
0.9	0.5886950166666669	75.80925750000002	8.366666666666667
0.15	0.5242925833333333	75.83651749999997	7.416666666666667
0.0	0.48654665	79.51719750000001	3.533333333333333
0.38333333333333336	0.5481355000000001	74.06531833333335	2.2333333333333334
0.05	0.4386610166666667	77.14932416666666	24.316666666666666
0.06666666666666667	0.4048947666666667	77.05574250000001	44.483333333333334
0.26666666666666666	0.4636527833333334	73.83972750000001	3.75
0.15	0.48291694999999996	76.76316499999999	19.483333333333334
0.26666666666666666	0.5068764333333333	78.12895250000001	71.71666666666667
0.26666666666666666	0.5162671	78.25774333333334	5.366666666666666
0.35	0.5226275166666666	77.05209333333333	4.266666666666667
0.03333333333333333	0.4527469333333334	79.48835666666668	5.45
0.11666666666666667	0.4956709333333333	77.93083416666668	73.63333333333334
0.45	0.5391442166666667	76.29679166666668	22.266666666666666
0.26666666666666666	0.4883615833333333	69.46239333333332	21.6
0.3333333333333333	0.5434401500000001	77.05390666666669	0.75
0.43333333333333335	0.5520316166666668	76.21309749999999	5.866666666666666
0.25	0.5288880333333333	77.57605749999999	66.86666666666666
0.6	0.50349645	75.19945916666667	2.5166666666666666
0.75	0.5134366500000002	55.48350833333333	13.583333333333334
0.08333333333333333	0.44032610000000005	67.09511250000001	17.783333333333335
0.08333333333333333	0.5154345166666666	73.43525000000002	21.016666666666666
0.35	0.5496172500000001	77.96802083333333	21.533333333333335
0.03333333333333333	0.4790041	72.63413916666667	6.7
0.21666666666666667	0.4700130166666667	73.258775	13.016666666666667
0.0	0.42355938333333326	70.67851916666667	36.9
0.1	0.41298663333333335	57.60898916666667	2.2
0.08333333333333333	0.4475354333333333	78.18322416666666	3.65
0.5333333333333333	0.5283384999999999	69.3485275	9.183333333333334
0.45	0.55168185	78.517215	63.916666666666664
0.08333333333333333	0.51097245	79.47147083333336	60.6
0.1	0.4620210666666667	73.80183166666667	46.833333333333336
0.23333333333333334	0.49650345	57.36368416666665	0.06666666666666667
0.03333333333333333	0.3988175166666667	72.25238833333331	0.6333333333333333
0.03333333333333333	0.43344946666666667	76.68541916666666	2.6
0.08333333333333333	0.4104558	68.87205500000002	22.5
0.16666666666666666	0.49388936666666666	64.71122833333334	37.13333333333333
0.06666666666666667	0.42119504999999996	35.84107416666667	0.13333333333333333
0.08333333333333333	0.4285377166666667	66.34469250000001	4.533333333333333
0.1	0.4551612499999999	67.41297833333334	13.233333333333333
0.0	0.43060234999999997	59.00158499999999	0.4
0.05	0.38970994999999997	50.473868333333336	12.633333333333333
0.1	0.4199463500000001	71.44537083333333	11.65
0.0	0.38556405	72.90525166666664	0.8166666666666667
0.0	0.3896599499999999	63.91302416666666	8.7
0.1	0.46143828333333337	79.32654916666665	4.983333333333333
0.08333333333333333	0.43003630000000004	78.32768583333335	5.583333333333333
0.0	0.4333995333333333	77.34914083333334	0.5666666666666667
0.11666666666666667	0.44050916666666673	73.899785	1.7666666666666666
0.03333333333333333	0.41455173333333334	69.4554375	11.133333333333333
0.06666666666666667	0.40542761666666666	56.93547416666666	5.033333333333333
0.0	0.42039588333333344	75.2941108333333	0.65
0.15	0.4300363666666667	74.86185416666666	11.65
0.4	0.4828337666666666	73.61236000000002	4.733333333333333
0.15	0.42081218333333337	76.7865891666667	0.65
0.08333333333333333	0.4545783666666666	77.33141916666666	66.35
0.05	0.46530106666666665	76.65007333333332	10.05
0.0	0.4669660999999999	78.56662	3.4833333333333334
0.75	0.5399768500000001	77.56056166666667	22.083333333333332
0.21666666666666667	0.49745249999999996	78.02856666666666	29.466666666666665
0.2833333333333333	0.48298350000000007	78.42592083333335	71.01666666666667
0.18333333333333332	0.47783866666666674	77.67945749999998	37.21666666666667
0.06666666666666667	0.44453839999999994	76.41945749999998	0.5666666666666667
0.03333333333333333	0.4748416999999999	73.77848083333333	15.4
0.016666666666666666	0.46481833333333333	79.03842583333335	87.66666666666667
0.21666666666666667	0.5097902666666667	78.91944333333332	38.38333333333333
0.4166666666666667	0.50567765	77.46489416666668	110.65
0.6833333333333333	0.5349652333333333	77.6089483333333	17.8
0.75	0.5288213	77.63927416666667	16.95
0.5	0.5395606666666666	77.5185125	10.116666666666667
0.55	0.5053447	74.54234166666669	16.166666666666668
0.18333333333333332	0.4275387666666666	74.28998583333335	3.4
0.06666666666666667	0.39851774999999995	63.707443333333345	1.8
0.11666666666666667	0.35359605000000005	52.47520333333333	0.2
0.06666666666666667	0.3656673	53.523455000000006	0.7
0.03333333333333333	0.44413880000000006	71.8482575	12.216666666666667
0.016666666666666666	0.38080215	17.004779166666665	0.5
0.03333333333333333	0.3970858833333332	65.84782833333334	0.23333333333333334
0.0	0.3684645	54.01071999999999	4.683333333333334
0.08333333333333333	0.4031964333333333	54.05428083333333	0.45
0.0	0.37727235	73.88674749999997	3.716666666666667
0.2833333333333333	0.5071596	73.21347333333334	10.583333333333334
0.1	0.4443386333333333	78.19818000000001	32.03333333333333
0.16666666666666666	0.49320671666666666	78.82583833333334	12.366666666666667
0.13333333333333333	0.45862434999999996	77.66864583333334	3.8333333333333335
0.6	0.5321014666666667	71.27841250000002	11.033333333333333
0.2	0.43496470000000004	77.30948833333333	41.0
0.3	0.5124709333333334	77.39248500000001	18.733333333333334
0.06666666666666667	0.3853809	77.16227666666667	10.8
0.31666666666666665	0.40687613333333333	72.91669250000001	14.466666666666667
0.0	0.3945217666666666	50.065409166666676	0.3333333333333333
0.03333333333333333	0.46401898333333336	79.88942500000002	9.55
0.25	0.4990509166666666	74.86342333333332	13.6
0.06666666666666667	0.48722941666666664	65.35675916666666	2.1333333333333333
0.48333333333333334	0.5965703833333332	74.64565416666667	59.8
0.5666666666666667	0.5221279333333333	72.93138833333333	34.56666666666667
0.08333333333333333	0.4272058	61.29721833333334	1.5333333333333334
0.0	0.4275387333333334	61.10784666666668	2.5166666666666666
0.05	0.4211118833333333	73.01151666666667	16.633333333333333
0.21666666666666667	0.4465031	72.5352	4.966666666666667
0.18333333333333332	0.4820678500000001	56.611705	8.75
0.3	0.48901095	49.73410916666666	5.883333333333334
0.1	0.41784845000000004	47.0828275	13.366666666666667
0.06666666666666667	0.409257	74.04891666666664	13.733333333333333
0.05	0.43932695	36.07454666666668	0.6833333333333333
0.0	0.367682	19.687026666666664	1.85
0.2	0.4761735666666667	65.59009416666667	0.5666666666666667
0.06666666666666667	0.38951013333333334	58.3641575	0.5666666666666667
0.48333333333333334	0.49337320000000007	62.32691666666666	72.43333333333334
0.13333333333333333	0.4780052166666667	48.43806583333335	2.6
0.13333333333333333	0.43916060000000007	74.97096916666668	15.383333333333333
0.1	0.48268388333333334	42.22486749999999	0.06666666666666667
0.06666666666666667	0.4879618833333333	73.46939916666666	1.1666666666666667
0.15	0.5089244666666666	69.50892416666666	8.983333333333333
0.03333333333333333	0.4243586333333334	59.29468333333333	19.816666666666666
0.0	0.3347149499999999	48.39183083333334	1.1333333333333333
0.11666666666666667	0.39888406666666665	75.50717499999999	23.933333333333334
0.08333333333333333	0.4581083166666667	57.695872499999986	6.483333333333333
0.1	0.42141158333333334	31.869659166666672	9.016666666666667
0.25	0.4909755333333333	72.03118916666668	44.06666666666667
0.15	0.49528796666666663	71.87368583333333	93.91666666666667
0.08333333333333333	0.44210758333333333	12.609551666666668	0.06666666666666667
0.2	0.5351650499999999	27.633000833333327	5.633333333333334
0.0	0.3382281	19.603275000000004	0.2
0.0	0.3643352999999999	12.943787500000001	0.38333333333333336
0.11666666666666667	0.45417886666666657	75.48768250000002	8.3
0.26666666666666666	0.49478839999999996	50.47424250000001	1.0
0.08333333333333333	0.4866465833333333	60.38888500000001	16.15
0.05	0.5134699	80.18597583333332	444.9
0.05	0.39845118333333335	74.19455666666666	4.166666666666667
0.25	0.49468853333333335	75.44342333333333	2.2
0.0	0.4928569833333334	79.38696	6.816666666666666
0.0	0.41626666666666673	78.11341249999997	5.483333333333333
0.0	0.35179785	74.69730833333334	0.26666666666666666
0.05	0.45622676666666667	74.6072916666667	29.816666666666666
0.23333333333333334	0.4261901333333333	73.50208583333334	9.983333333333333
0.15	0.48376614999999995	57.227536666666666	0.7333333333333333
0.03333333333333333	0.48762888333333326	76.66892166666668	20.35
0.25	0.4943055333333333	78.53290583333332	25.833333333333332
0.6166666666666667	0.5086913	77.39316249999999	38.31666666666667
0.03333333333333333	0.46012288333333334	77.64161416666666	15.3
0.2833333333333333	0.5119547166666668	76.31178500000001	1.5333333333333334
0.0	0.4465198166666667	63.56236583333334	15.85
0.03333333333333333	0.40769193333333337	18.711104999999996	0.13333333333333333
0.05	0.40014948333333333	57.13141250000001	0.23333333333333334
0.05	0.3772057666666667	19.151933333333336	0.36666666666666664
